_id,title,keywords[0],keywords[1],keywords[2],keywords[3],keywords[4],keywords[5],keywords[6],authors[0],authors[1],authors[2],authors[3],authors[4],authors[5],authors[6],universeties[0],universeties[1],universeties[2],universeties[3],universeties[4],universeties[5],universeties[6],countries[0],countries[1],countries[2],countries[3],countries[4],countries[5],countries[6],year,month,journal,doi,issn,quartile,_class
655a6b7f7113e57eea0dff93,BlockPerf: A Hybrid Blockchain Emulator/Simulator Framework, Blockchains, Measurement, Computational modeling, Bitcoin, Time measurement, Distributed ledger, Tools,Julien Polge,Sankalp Ghatpande,Sylvain Kubler,Jérémy Robert,Yves Le Traon,,,"CNRS, CRAN, UMR 7039, Université de Lorraine, Vandoeuvre Cedex, France","Interdisciplinary Centre for Security, Reliability and Trust, University of Luxembourg, Esch-sur-Alzette, Luxembourg","Cebi Luxembourg S.A., Steinsel, Luxembourg",,,,,Luxembourg,France,,,,,,2021,July,IEEE,10.1109/ACCESS.2021.3101044,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6b8e7113e57eea0dff94,Distributed Consensus for Blockchains in Internet-of-Things Networks, Wireless networks, Simulation, Buildings, Spread spectrum communication, Interference, Consensus algorithm, Blockchains,Li Yang,Yifei Zou,Minghui Xu,Yicheng Xu,Dongxiao Yu,Xiuzhen Cheng,,"School of Computer Science and Technology, Shandong University, Qingdao, China","Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China",,,,,,China,,,,,,,2022,March,IEEE,10.26599/TST.2021.9010065,1007-0214,Q3,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6b917113e57eea0dff95,BlockPerf: A Hybrid Blockchain Emulator/Simulator Framework, Blockchains, Measurement, Computational modeling, Bitcoin, Time measurement, Distributed ledger, Tools,Julien Polge,Sankalp Ghatpande,Sylvain Kubler,Jérémy Robert,Yves Le Traon,,,"CNRS, CRAN, UMR 7039, Université de Lorraine, Vandoeuvre Cedex, France","Interdisciplinary Centre for Security, Reliability and Trust, University of Luxembourg, Esch-sur-Alzette, Luxembourg","Cebi Luxembourg S.A., Steinsel, Luxembourg",,,,,Luxembourg,France,,,,,,2021,July,IEEE,10.1109/ACCESS.2021.3101044,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6b9e7113e57eea0dff96,A Survey on Blockchain and Artificial Intelligence Technologies for Enhancing Security and Privacy in Smart Environments, Blockchains, Artificial intelligence, Security, Machine learning, Collaborative work, Privacy, Data models,Oumaima Fadi,Zkik Karim,El Ghazi Abdellatif,Boulmalf Mohammed,,,,"CERADE, Esaip école d’ingénieur, Angers, France","TIC Laboratory, International University of Rabat, Salé, Morocco",,,,,,Morocco,France,,,,,,2022,September,IEEE,10.1109/ACCESS.2022.3203568,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6bad7113e57eea0dff97,DS2PM: A Data-Sharing Privacy Protection Model Based on Blockchain and Federated Learning, Blockchains, Data privacy, Data models, Internet of Things, Cloud computing, Computational modeling, Collaborative work,Yanru Chen,Jingpeng Li,Fan Wang,Kaifeng Yue,Yang Li,Bin Xing,Lei Zhang,"Chongqing Innovation Center of Industrial Big-Data Company Ltd., Chongqing, China","Science and Technology on Security Communication Laboratory, Institute of Southwestern Communication, Chengdu, China","College of Computer Science, Sichuan University, Chengdu, China",,,,,China,,,,,,,2021,December,IEEE,10.1109/JIOT.2021.3134755,2327-4662,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6baf7113e57eea0dff98,A Survey on Blockchain and Artificial Intelligence Technologies for Enhancing Security and Privacy in Smart Environments, Blockchains, Artificial intelligence, Security, Machine learning, Collaborative work, Privacy, Data models,Oumaima Fadi,Zkik Karim,El Ghazi Abdellatif,Boulmalf Mohammed,,,,"CERADE, Esaip école d’ingénieur, Angers, France","TIC Laboratory, International University of Rabat, Salé, Morocco",,,,,,Morocco,France,,,,,,2022,September,IEEE,10.1109/ACCESS.2022.3203568,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6bbd7113e57eea0dff99,"Blockchain as a Cyber Defense: Opportunities, Applications, and Challenges", Blockchains, Bitcoin, Computer security, Computer crime, Smart contracts, Military communication, Data structures,Suhyeon Lee,Seungjoo Kim,,,,,,"School of Cybersecurity, Institute of Cyber Security and Privacy (ICSP), Korea University, Seoul, South Korea",,,,,,,South Korea,,,,,,,2021,December,IEEE,10.1109/ACCESS.2021.3136328,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6bcc7113e57eea0dff9a,Blockchain in Big Data Security for Intelligent Transportation With 6G, Logistics, Blockchains, Transportation, Security, Companies, Supply chains, Industries,Zhili Zhou,Meimin Wang,Jingwang Huang,Shengliang Lin,Zhihan Lv,,,"Engineering Research Center of Digital Forensics, Ministry of Education, School of Computer and Software, Nanjing University of Information Science and Technology, Nanjing, China","School of Journalism and Communication, Jinan University, Guangzhou, China","School of Data Science and Software Engineering, Qingdao University, Qingdao, China",,,,,China,,,,,,,2021,September,IEEE,10.1109/TITS.2021.3107011,1558-0016,Q2,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6bcd7113e57eea0dff9b,"Blockchain as a Cyber Defense: Opportunities, Applications, and Challenges", Blockchains, Bitcoin, Computer security, Computer crime, Smart contracts, Military communication, Data structures,Suhyeon Lee,Seungjoo Kim,,,,,,"School of Cybersecurity, Institute of Cyber Security and Privacy (ICSP), Korea University, Seoul, South Korea",,,,,,,South Korea,,,,,,,2021,December,IEEE,10.1109/ACCESS.2021.3136328,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6bdf7113e57eea0dff9c,Towards Using Blockchain Technology to Prevent Diploma Fraud, Blockchains, Security, Bitcoin, Privacy, Forgery, Systems architecture, Smart contracts,Qiang Tang,,,,,,,"Luxembourg Institute of Science and Technology, Esch-sur-Alzette, Luxembourg",,,,,,,Luxembourg,,,,,,,2021,December,IEEE,10.1109/ACCESS.2021.3137901,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6beb7113e57eea0dff9d,Secure Decentralized Attribute-Based Sharing of Personal Health Records With Blockchain, Blockchains, Encryption, Cryptography, Smart contracts, Servers, Internet of Things, Cloud computing,Leyou Zhang,Tianshuai Zhang,Qing Wu,Yi Mu,Fatemeh Rezaeibagha,,,"Institute of Data Science, City University of Macau, Macau, China","Discipline of Information Technology, Mathematics and Statistics, Murdoch University, Perth, WA, Australia","School of Automation, Xi’an University of Posts and Communications, Xi’an, China","School of Mathematics and Statistics, Xidian University, Xi’an, China",,,,China,Australia,,,,,,2021,December,IEEE,10.1109/JIOT.2021.3137240,2327-4662,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6beb7113e57eea0dff9e,Towards Using Blockchain Technology to Prevent Diploma Fraud, Blockchains, Security, Bitcoin, Privacy, Forgery, Systems architecture, Smart contracts,Qiang Tang,,,,,,,"Luxembourg Institute of Science and Technology, Esch-sur-Alzette, Luxembourg",,,,,,,Luxembourg,,,,,,,2021,December,IEEE,10.1109/ACCESS.2021.3137901,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c007113e57eea0dff9f,TABI: Trust-Based ABAC Mechanism for Edge-IoT Using Blockchain Technology, Internet of Things, Blockchains, Security, Access control, Distributed ledger, Edge computing, Smart contracts,Aditya Pathak,Irfan Al-Anbagi,Howard J. Hamilton,,,,,"Department of Computer Science, University of Regina, Regina, SK, Canada","Faculty of Engineering and Applied Science, University of Regina, Regina, SK, Canada",,,,,,Canada,,,,,,,2023,April,IEEE,10.1109/ACCESS.2023.3265349,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c0b7113e57eea0dffa0,BlockPerf: A Hybrid Blockchain Emulator/Simulator Framework, Blockchains, Measurement, Computational modeling, Bitcoin, Time measurement, Distributed ledger, Tools,Julien Polge,Sankalp Ghatpande,Sylvain Kubler,Jérémy Robert,Yves Le Traon,,,"CNRS, CRAN, UMR 7039, Université de Lorraine, Vandoeuvre Cedex, France","Interdisciplinary Centre for Security, Reliability and Trust, University of Luxembourg, Esch-sur-Alzette, Luxembourg","Cebi Luxembourg S.A., Steinsel, Luxembourg",,,,,Luxembourg,France,,,,,,2021,July,IEEE,10.1109/ACCESS.2021.3101044,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c0b7113e57eea0dffa1,TABI: Trust-Based ABAC Mechanism for Edge-IoT Using Blockchain Technology, Internet of Things, Blockchains, Security, Access control, Distributed ledger, Edge computing, Smart contracts,Aditya Pathak,Irfan Al-Anbagi,Howard J. Hamilton,,,,,"Department of Computer Science, University of Regina, Regina, SK, Canada","Faculty of Engineering and Applied Science, University of Regina, Regina, SK, Canada",,,,,,Canada,,,,,,,2023,April,IEEE,10.1109/ACCESS.2023.3265349,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c1f7113e57eea0dffa2,Characteristics of Blockchain and Its Relationship With Trust, Blockchains, Trust computing, Bitcoin, Codes, Privacy, Data privacy, Data collection,Vizaad Ali,Azah Anir Norman,Saaidal Razalli Bin Azzuhri,,,,,"Department of Information Systems, Faculty of Computer Science and Information Technology, University of Malaya, Kuala Lumpur, Malaysia","Department of Computer System and Technology, Faculty of Computer Science and Information Technology, University of Malaya, Kuala Lumpur, Malaysia",,,,,,Malaysia,,,,,,,2023,February,IEEE,10.1109/ACCESS.2023.3243700,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c2b7113e57eea0dffa3,Characteristics of Blockchain and Its Relationship With Trust, Blockchains, Trust computing, Bitcoin, Codes, Privacy, Data privacy, Data collection,Vizaad Ali,Azah Anir Norman,Saaidal Razalli Bin Azzuhri,,,,,"Department of Information Systems, Faculty of Computer Science and Information Technology, University of Malaya, Kuala Lumpur, Malaysia","Department of Computer System and Technology, Faculty of Computer Science and Information Technology, University of Malaya, Kuala Lumpur, Malaysia",,,,,,Malaysia,,,,,,,2023,February,IEEE,10.1109/ACCESS.2023.3243700,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c2c7113e57eea0dffa4,A Survey on Blockchain and Artificial Intelligence Technologies for Enhancing Security and Privacy in Smart Environments, Blockchains, Artificial intelligence, Security, Machine learning, Collaborative work, Privacy, Data models,Oumaima Fadi,Zkik Karim,El Ghazi Abdellatif,Boulmalf Mohammed,,,,"CERADE, Esaip école d’ingénieur, Angers, France","TIC Laboratory, International University of Rabat, Salé, Morocco",,,,,,Morocco,France,,,,,,2022,September,IEEE,10.1109/ACCESS.2022.3203568,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c407113e57eea0dffa5,Hierarchical Blockchain-Based Group and Group Key Management Scheme Exploiting Unmanned Aerial Vehicles for Urban Computing, Blockchains, Privacy, Internet of Things, Security, Proposals, Data communication, Autonomous aerial vehicles,Gabin Heo,Kijoon Chae,Inshil Doh,,,,,"Department of Cyber Security, Ewha Womans University, Seoul, South Korea","Department of Computer Science and Engineering, Ewha Womans University, Seoul, South Korea","Division of Artificial Intelligence and Software, Ewha Womans University, Seoul, South Korea",,,,,South Korea,,,,,,,2022,March,IEEE,10.1109/ACCESS.2022.3157753,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c4f7113e57eea0dffa6,Hierarchical Blockchain-Based Group and Group Key Management Scheme Exploiting Unmanned Aerial Vehicles for Urban Computing, Blockchains, Privacy, Internet of Things, Security, Proposals, Data communication, Autonomous aerial vehicles,Gabin Heo,Kijoon Chae,Inshil Doh,,,,,"Department of Cyber Security, Ewha Womans University, Seoul, South Korea","Department of Computer Science and Engineering, Ewha Womans University, Seoul, South Korea","Division of Artificial Intelligence and Software, Ewha Womans University, Seoul, South Korea",,,,,South Korea,,,,,,,2022,March,IEEE,10.1109/ACCESS.2022.3157753,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c507113e57eea0dffa7,"Blockchain as a Cyber Defense: Opportunities, Applications, and Challenges", Blockchains, Bitcoin, Computer security, Computer crime, Smart contracts, Military communication, Data structures,Suhyeon Lee,Seungjoo Kim,,,,,,"School of Cybersecurity, Institute of Cyber Security and Privacy (ICSP), Korea University, Seoul, South Korea",,,,,,,South Korea,,,,,,,2021,December,IEEE,10.1109/ACCESS.2021.3136328,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c637113e57eea0dffa8,Implementation of a Secure Storage Using Blockchain for PCA-FRF Sensor Data of Plate-Like Structures, Blockchains, Data mining, Fourth Industrial Revolution, Big Data, Storage management, Vibration measurement, Data security,Meisam Gordan,Pei Yi Siow,Ahmed Farouk Deifalla,Zhi Chao Ong,Zubaidah Ismail,Khoo Shin Yee,,"Structural Engineering Department, Faculty of Engineering and Technology, Future University in Egypt, New Cairo, Egypt","Department of Mechanical Engineering, Faculty of Engineering, Universiti Malaya, Kuala Lumpur, Malaysia","Department of Civil Engineering, Faculty of Engineering, Universiti Malaya, Kuala Lumpur, Malaysia",,,,,Egypt,Malaysia,,,,,,2022,August,IEEE,10.1109/ACCESS.2022.3197776,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c757113e57eea0dffa9,Towards Using Blockchain Technology to Prevent Diploma Fraud, Blockchains, Security, Bitcoin, Privacy, Forgery, Systems architecture, Smart contracts,Qiang Tang,,,,,,,"Luxembourg Institute of Science and Technology, Esch-sur-Alzette, Luxembourg",,,,,,,Luxembourg,,,,,,,2021,December,IEEE,10.1109/ACCESS.2021.3137901,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c757113e57eea0dffaa,Implementation of a Secure Storage Using Blockchain for PCA-FRF Sensor Data of Plate-Like Structures, Blockchains, Data mining, Fourth Industrial Revolution, Big Data, Storage management, Vibration measurement, Data security,Meisam Gordan,Pei Yi Siow,Ahmed Farouk Deifalla,Zhi Chao Ong,Zubaidah Ismail,Khoo Shin Yee,,"Structural Engineering Department, Faculty of Engineering and Technology, Future University in Egypt, New Cairo, Egypt","Department of Mechanical Engineering, Faculty of Engineering, Universiti Malaya, Kuala Lumpur, Malaysia","Department of Civil Engineering, Faculty of Engineering, Universiti Malaya, Kuala Lumpur, Malaysia",,,,,Egypt,Malaysia,,,,,,2022,August,IEEE,10.1109/ACCESS.2022.3197776,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c847113e57eea0dffab,Blockchain for Dynamic Spectrum Access and Network Slicing: A Review, Network slicing, Blockchains, 6G mobile communication, Reliability, Dynamic spectrum access, Ultra reliable low latency communication, Smart contracts,Sidra Tul Muntaha,Pavlos I. Lazaridis,Maryam Hafeez,Qasim Z. Ahmed,Faheem A. Khan,Zaharias D. Zaharis,,"School of Computing and Engineering, University of Huddersfield, Huddersfield, U.K","School of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece",,,,,,Greece,United Kingdom,,,,,,2023,February,IEEE,10.1109/ACCESS.2023.3243985,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c937113e57eea0dffac,TABI: Trust-Based ABAC Mechanism for Edge-IoT Using Blockchain Technology, Internet of Things, Blockchains, Security, Access control, Distributed ledger, Edge computing, Smart contracts,Aditya Pathak,Irfan Al-Anbagi,Howard J. Hamilton,,,,,"Department of Computer Science, University of Regina, Regina, SK, Canada","Faculty of Engineering and Applied Science, University of Regina, Regina, SK, Canada",,,,,,Canada,,,,,,,2023,April,IEEE,10.1109/ACCESS.2023.3265349,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
655a6c957113e57eea0dffad,Blockchain for Dynamic Spectrum Access and Network Slicing: A Review, Network slicing, Blockchains, 6G mobile communication, Reliability, Dynamic spectrum access, Ultra reliable low latency communication, Smart contracts,Sidra Tul Muntaha,Pavlos I. Lazaridis,Maryam Hafeez,Qasim Z. Ahmed,Faheem A. Khan,Zaharias D. Zaharis,,"School of Computing and Engineering, University of Huddersfield, Huddersfield, U.K","School of Electrical and Computer Engineering, Aristotle University of Thessaloniki, Thessaloniki, Greece",,,,,,Greece,United Kingdom,,,,,,2023,February,IEEE,10.1109/ACCESS.2023.3243985,2169-3536,Q1,ma.ac.fstt.scrapingwithselenium.models.ArticleDetails
